港澳4Gtv,#genre#
中天新闻2,https://fenghuang.tv12.xyz/1002.m3u8
寰宇新闻,https://fenghuang.tv12.xyz/1003.m3u8

澳视澳门台,https://fenghuang.tv12.xyz/181.m3u8
澳视葡文台,https://fenghuang.tv12.xyz/182.m3u8
澳视卫星台,https://fenghuang.tv12.xyz/183.m3u8
澳视体育台,https://fenghuang.tv12.xyz/184.m3u8
澳视资讯台,https://fenghuang.tv12.xyz/185.m3u8
澳视综艺台,https://fenghuang.tv12.xyz/186.m3u8
莲花卫视,https://fenghuang.tv12.xyz/187.m3u8
美亚电影台EXO,https://yvxymm.tv12.xyz/167.m3u8
TVB明珠台EXO,https://yvxymm.tv12.xyz/168.m3u8
TVB Plus EXO,https://yvxymm.tv12.xyz/169.m3u8
娱乐新闻台EXO,https://yvxymm.tv12.xyz/170.m3u8
ROCK综艺娱乐EXO,https://yvxymm.tv12.xyz/171.m3u8
18台赛马频道EXO,https://yvxymm.tv12.xyz/172.m3u8
SUPER Kids Channel EXO,https://yvxymm.tv12.xyz/173.m3u8



KBS24,http://mytv.dothome.co.kr/ch/catv/1.php
KBS Kids,http://mytv.dothome.co.kr/ch/catv/6.php
KBS life,http://mytv.dothome.co.kr/ch/catv/5.php
KBS Story,http://mytv.dothome.co.kr/ch/catv/4.php
KBS Drama,http://mytv.dothome.co.kr/ch/catv/2.php
韩国KBS World,http://mytv.dothome.co.kr/ch/catv/7.php
印度|WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;wsMonitor=0$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;amp;amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;amp;amp;wsMonitor=0$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;wsMonitor=0#rtmp://zhibo.hkstv.tv/livestream/mutfysrq$订阅源
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a304c5&tk=6949f8ce7202$订阅源

BBC News Asia Pacific,https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3-FTA/BBC_News.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://live4play.uk/livehttpplay?channel_id=30015
凤凰资讯,http://live4play.uk/livehttpplay?channel_id=20066
凤凰中文,http://live4play.uk/livehttpplay?channel_id=30014
凤凰中文,http://live4play.uk/livehttpplay?channel_id=20065
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
韩国国防,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
韩·EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩·EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩·EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩·EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩·EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩·TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
韩·KoreaTV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
韩·NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
俄·IGITV,http://hlsigi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
希·FoxTV,http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
KCTV 광주,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u8
TBS Seoul,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8
半岛新闻,https://livehlswebaje.getaj.net/AJE/02.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
KoreaTV,https://mlive.ktv.go.kr/live/klive_m.stream/playlist.m3u8
TBS,https://cdntv.tbs.seoul.kr/tbs/_definst_/tbs_tv_web_720.smil/playlist.m3u8
泰国NEWS,http://news1.live14.com/stream/news1_hi.m3u8
BBC,https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3FTA/BBC_Newsavc1_3000000=8mp4a_208000_eng=2.m3u8



特区闽南,#genre#
Plus综合,https://vx65267199.18cn.dpdns.org/1.m3u8
凤凰卫视,https://vx65267199.18cn.dpdns.org/2.m3u8
凤凰资讯,https://vx65267199.18cn.dpdns.org/3.m3u8
凤凰香港,https://vx65267199.18cn.dpdns.org/4.m3u8
中天新闻,https://vx65267199.18cn.dpdns.org/5.m3u8
有线新闻,https://vx65267199.18cn.dpdns.org/6.m3u8
无线新闻,https://vx65267199.18cn.dpdns.org/7.m3u8
Now新闻,https://vx65267199.18cn.dpdns.org/8.m3u8
无线翡翠,https://vx65267199.18cn.dpdns.org/9.m3u8
无线明珠,https://vx65267199.18cn.dpdns.org/10.m3u8
无线娱乐,https://vx65267199.18cn.dpdns.org/11.m3u8
黄金翡翠,https://vx65267199.18cn.dpdns.org/12.m3u8
有线赛马,https://vx65267199.18cn.dpdns.org/13.m3u8
有线赛讯,https://vx65267199.18cn.dpdns.org/14.m3u8
有线综合,https://vx65267199.18cn.dpdns.org/15.m3u8
VIUTV'粤,https://vx65267199.18cn.dpdns.org/16.m3u8
VIUTV'英,https://vx65267199.18cn.dpdns.org/17.m3u8
RTHK-31,https://vx65267199.18cn.dpdns.org/18.m3u8
RTHK-32,https://vx65267199.18cn.dpdns.org/19.m3u8
寰宇新闻,https://vx65267199.18cn.dpdns.org/20.m3u8
东森新闻,https://vx65267199.18cn.dpdns.org/21.m3u8
tvbs新闻,https://vx65267199.18cn.dpdns.org/22.m3u8
三立新闻,https://vx65267199.18cn.dpdns.org/23.m3u8
闽镜新闻,https://vx65267199.18cn.dpdns.org/24.m3u8
非凡新闻,https://vx65267199.18cn.dpdns.org/25.m3u8
年代新闻,https://vx65267199.18cn.dpdns.org/26.m3u8
中视新闻,https://vx65267199.18cn.dpdns.org/27.m3u8
华视新闻,https://vx65267199.18cn.dpdns.org/28.m3u8
台视新闻,https://vx65267199.18cn.dpdns.org/29.m3u8
民视闽南,https://vx65267199.18cn.dpdns.org/30.m3u8
华视闽南,https://vx65267199.18cn.dpdns.org/31.m3u8
寰宇闽南,https://vx65267199.18cn.dpdns.org/32.m3u8
tvbs闽南,https://vx65267199.18cn.dpdns.org/33.m3u8
tvbs欢乐,https://vx65267199.18cn.dpdns.org/34.m3u8
tvbs精彩,https://vx65267199.18cn.dpdns.org/35.m3u8
民视第一,https://vx65267199.18cn.dpdns.org/36.m3u8
民视闽语,https://vx65267199.18cn.dpdns.org/37.m3u8
民视影剧,https://vx65267199.18cn.dpdns.org/38.m3u8
民视旅游,https://vx65267199.18cn.dpdns.org/39.m3u8
民视综艺,https://vx65267199.18cn.dpdns.org/40.m3u8
三立闽南,https://vx65267199.18cn.dpdns.org/41.m3u8
中天亚洲,https://vx65267199.18cn.dpdns.org/42.m3u8
东森超视,https://vx65267199.18cn.dpdns.org/43.m3u8
东森财经,https://vx65267199.18cn.dpdns.org/44.m3u8
大爱壹台,https://vx65267199.18cn.dpdns.org/45.m3u8
大爱贰台,https://vx65267199.18cn.dpdns.org/46.m3u8
纬来日本,https://vx65267199.18cn.dpdns.org/47.m3u8
纬来育乐,https://vx65267199.18cn.dpdns.org/48.m3u8
纬来体育,https://vx65267199.18cn.dpdns.org/49.m3u8
Eleven壹,https://vx65267199.18cn.dpdns.org/50.m3u8
Eleven贰,https://vx65267199.18cn.dpdns.org/51.m3u8
ELTA体1,https://vx65267199.18cn.dpdns.org/52.m3u8
ELTA体2,https://vx65267199.18cn.dpdns.org/53.m3u8
ELTA体3,https://vx65267199.18cn.dpdns.org/54.m3u8
ELTA体4,https://vx65267199.18cn.dpdns.org/55.m3u8
HBo高清,https://vx65267199.18cn.dpdns.org/56.m3u8
FOX新闻,https://vx65267199.18cn.dpdns.org/57.m3u8
cNN新闻,https://vx65267199.18cn.dpdns.org/58.m3u8
BBC新闻,https://vx65267199.18cn.dpdns.org/59.m3u8
MoMo综,https://vx65267199.18cn.dpdns.org/60.m3u8










特区酒店,#genre#
TVBJ1美,http://php.jdshipin.com/PLTV/iptv.php?id=j1
凤凰资讯,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx
有线综合粤,http://php.jdshipin.com/PLTV/iptv.php?id=hoytv2
无线翡翠,http://php.jdshipin.com/PLTV/iptv.php?id=fct3
无线华丽国,http://php.jdshipin.com/PLTV/iptv.php?id=huali
无线明珠粤,http://php.jdshipin.com/PLTV/iptv.php?id=mzt2
无线明珠,http://php.jdshipin.com/PLTV/iptv.php?id=mzt
无线娱乐,http://php.jdshipin.com/PLTV/iptv.php?id=tvbylxw
无线星河,http://php.jdshipin.com/PLTV/iptv.php?id=xinghe
无线千禧,http://php.jdshipin.com/PLTV/iptv.php?id=tvbc
美亚电影,http://php.jdshipin.com/PLTV/iptv.php?id=meiya
VIUTV粤,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2
RTHK31,http://php.jdshipin.com/PLTV/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/PLTV/iptv.php?id=rthk32
AstroRio,http://php.jdshipin.com/PLTV/iptv.php?id=aod
重温经典,http://php.jdshipin.com/PLTV/iptv.php?id=cwjd
凤凰资讯,http://cdn3.132.us.kg/live/fhzx/stream.m3u8
凤凰香港,http://cdn3.132.us.kg/live/fhhk/stream.m3u8
无线新闻,http://cdn3.132.us.kg/live/wxxw/stream.m3u8
无线翡翠,http://cdn3.132.us.kg/live/fct/stream.m3u8
无线明珠,http://cdn5.132.us.kg/live/mzt/stream.m3u8
RTHK31,http://cdn5.132.us.kg/live/rthk31/stream.m3u8
RTHK32,http://cdn5.132.us.kg/live/rthk32/stream.m3u8
龙华电影,https://cdn3.132.us.kg/live/lhdy/stream.m3u8
龙华经典,https://cdn3.132.us.kg/live/lhjd/stream.m3u8
龙华卡通,https://cdn3.132.us.kg/live/lhkt/stream.m3u8
龙华偶像,https://cdn3.132.us.kg/live/lhox/stream.m3u8
龙华日韩,https://cdn3.132.us.kg/live/lhrh/stream.m3u8
龙华戏剧,https://cdn3.132.us.kg/live/lhxj/stream.m3u8
八度空间,https://cdn6.132.us.kg/live/8tv/stream.m3u8
新加CHU,https://cdn6.132.us.kg/live/chu/stream.m3u8
新加CH5,https://cdn6.132.us.kg/live/ch5/stream.m3u8
新加CH8,https://cdn6.132.us.kg/live/ch8/stream.m3u8

粤港澳闽,#genre#
有线综合,http://ali.hlspull.yximgs.com/live/awei_hoy77.flv
有线新闻,http://ali.hlspull.yximgs.com/live/awei_hoy78.flv
无线新闻,http://ali.hlspull.yximgs.com/live/awei_wxxw.flv
无线翡翠,http://ali.hlspull.yximgs.com/live/awei_jade.flv
Plus综合,http://ali.hlspull.yximgs.com/live/awei_j2.flv
Now爆谷,http://ali.hlspull.yximgs.com/live/xiangjiaoge1116163133.flv
Now星影,http://ali.hlspull.yximgs.com/live/xiangjiaogef31fdg31g1gdg.flv
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
中天新闻,http://ali.hlspull.yximgs.com/live/167_ztxw.flv
中天新闻+,http://ali.hlspull.yximgs.com/live/167ztxw2.flv
寰宇新闻,https://ali.hlspull.yximgs.com/live/167_hyxw.flv
民视第一,http://ali.hlspull.yximgs.com/live/awei_msdy.flv
民视闽南,http://ali.hlspull.yximgs.com/live/awei_mstw.flv
东森超视,http://ali.hlspull.yximgs.com/live/awei_dscs.flv
东森综合,http://ali.hlspull.yximgs.com/live/awei_dszh.flv
中天亚洲,http://ali.hlspull.yximgs.com/live/awei_ztyz.flv
中天综合,http://ali.hlspull.yximgs.com/live/awei_ztzh.flv
中天娱乐,http://ali.hlspull.yximgs.com/live/167ztyl.flv
八大第一,http://ali.hlspull.yximgs.com/live/awei_bddy.flv
八大综合,http://ali.hlspull.yximgs.com/live/awei_bdzh.flv
ELta娱乐,http://ali.hlspull.yximgs.com/live/awei_aedyl.flv

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
无线新闻,http://php.jdshipin.com/smt.php?id=inews_twn
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽粤,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线直播,http://v2h.jdshipin.com/liveshow/liveshow.stream/chunklist_w10.m3u8
无线功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线星河粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
无线星河,http://php.jdshipin.com/smt.php?id=Xinhe
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
tvbs闽南,http://61.221.215.25:8800/hls/9/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
DAZN体育,rtmp://f13h.mine.nu/sat/tv731


极速频道,#genre#
AXN,https://s1.m16tv.cfd/aktv/axn/AKTV.m3u8
Channel 5 HD,https://s1.m16tv.cfd/aktv/channel5hd/AKTV.m3u8
Channel U HD,https://s1.m16tv.cfd/aktv/channeluhd/AKTV.m3u8
myTV SUPER 18台,https://s1.m16tv.cfd/aktv/mytvsuper18/AKTV.m3u8
ROCK Action,https://s1.m16tv.cfd/aktv/rockaction/AKTV.m3u8
明珠剧集,https://s1.m16tv.cfd/aktv/CH-19/AKTV.m3u8
明珠台,https://s1.m16tv.cfd/aktv/CH-2/AKTV.m3u8
翡翠剧集,https://s1.m16tv.cfd/aktv/CH-18/AKTV.m3u8
翡翠台,https://s1.m16tv.cfd/aktv/CH-0/AKTV.m3u8
翡翠综合,https://s1.m16tv.cfd/aktv/CH-17/AKTV.m3u8
鳳凰衛視中文台,https://s1.m16tv.cfd/aktv/CH-3/AKTV.m3u8
東森電影,https://s1.m16tv.cfd/aktv2/CH-1/AKTV.m3u8
緯來體育台,https://s1.m16tv.cfd/aktv2/CH-0/AKTV.m3u8
TVBS新聞,https://s1.m16tv.cfd/tvbs/tvbs/AKTV.m3u8
中天新闻,https://s1.m16tv.cfd/zhongtian/CH-0/AKTV.m3u8

凤凰中文,https://guangdongcmcc.tv12.xyz/1.m3u8
凤凰资讯,https://guangdongcmcc.tv12.xyz/2.m3u8
凤凰香港,https://guangdongcmcc.tv12.xyz/3.m3u8
翡翠台,https://guangdongcmcc.tv12.xyz/4.m3u8
无线新闻,https://guangdongcmcc.tv12.xyz/5.m3u8
CCTV1,https://guangdongcmcc.tv12.xyz/6.m3u8
CCTV2,https://guangdongcmcc.tv12.xyz/7.m3u8
CCTV3,https://guangdongcmcc.tv12.xyz/8.m3u8
CCTV4,https://guangdongcmcc.tv12.xyz/9.m3u8
CCTV5,https://guangdongcmcc.tv12.xyz/10.m3u8
CCTV5+,https://guangdongcmcc.tv12.xyz/11.m3u8
CCTV6,https://guangdongcmcc.tv12.xyz/12.m3u8
CCTV7,https://guangdongcmcc.tv12.xyz/13.m3u8
CCTV8,https://guangdongcmcc.tv12.xyz/14.m3u8
CCTV9,https://guangdongcmcc.tv12.xyz/15.m3u8
CCTV10,https://guangdongcmcc.tv12.xyz/16.m3u8
CCTV11,https://guangdongcmcc.tv12.xyz/17.m3u8
CCTV12,https://guangdongcmcc.tv12.xyz/18.m3u8
CCTV13,https://guangdongcmcc.tv12.xyz/19.m3u8
CCTV14,https://guangdongcmcc.tv12.xyz/20.m3u8
CCTV15,https://guangdongcmcc.tv12.xyz/21.m3u8
CCTV16,https://guangdongcmcc.tv12.xyz/22.m3u8
CCTV17,https://guangdongcmcc.tv12.xyz/23.m3u8
CHC家庭影院,https://guangdongcmcc.tv12.xyz/24.m3u8
CHC影迷电影,https://guangdongcmcc.tv12.xyz/25.m3u8
CHC动作电影,https://guangdongcmcc.tv12.xyz/26.m3u8
山东卫视,https://guangdongcmcc.tv12.xyz/27.m3u8
江苏卫视,https://guangdongcmcc.tv12.xyz/28.m3u8
安徽卫视,https://guangdongcmcc.tv12.xyz/29.m3u8
辽宁卫视,https://guangdongcmcc.tv12.xyz/30.m3u8
东方卫视,https://guangdongcmcc.tv12.xyz/31.m3u8
北京卫视,https://guangdongcmcc.tv12.xyz/32.m3u8
广东卫视,https://guangdongcmcc.tv12.xyz/33.m3u8
东南卫视,https://guangdongcmcc.tv12.xyz/34.m3u8
湖北卫视,https://guangdongcmcc.tv12.xyz/35.m3u8
天津卫视,https://guangdongcmcc.tv12.xyz/36.m3u8
吉林卫视,https://guangdongcmcc.tv12.xyz/37.m3u8
深圳卫视,https://guangdongcmcc.tv12.xyz/38.m3u8
江西卫视,https://guangdongcmcc.tv12.xyz/39.m3u8
黑龙江卫视,https://guangdongcmcc.tv12.xyz/40.m3u8
四川卫视,https://guangdongcmcc.tv12.xyz/41.m3u8
贵州卫视,https://guangdongcmcc.tv12.xyz/42.m3u8
广西卫视,https://guangdongcmcc.tv12.xyz/43.m3u8
重庆卫视,https://guangdongcmcc.tv12.xyz/44.m3u8
云南卫视,https://guangdongcmcc.tv12.xyz/45.m3u8
青海卫视,https://guangdongcmcc.tv12.xyz/46.m3u8
海南卫视,https://guangdongcmcc.tv12.xyz/47.m3u8
河南卫视,https://guangdongcmcc.tv12.xyz/48.m3u8
河北卫视,https://guangdongcmcc.tv12.xyz/49.m3u8
陕西卫视,https://guangdongcmcc.tv12.xyz/50.m3u8
山西卫视,https://guangdongcmcc.tv12.xyz/51.m3u8
甘肃卫视,https://guangdongcmcc.tv12.xyz/52.m3u8
宁夏卫视,https://guangdongcmcc.tv12.xyz/53.m3u8
西藏卫视,https://guangdongcmcc.tv12.xyz/54.m3u8
内蒙古卫视,https://guangdongcmcc.tv12.xyz/55.m3u8
三沙卫视,https://guangdongcmcc.tv12.xyz/56.m3u8
厦门卫视,https://guangdongcmcc.tv12.xyz/57.m3u8
延边卫视,https://guangdongcmcc.tv12.xyz/58.m3u8
湖南卫视,https://guangdongcmcc.tv12.xyz/59.m3u8
浙江卫视,https://guangdongcmcc.tv12.xyz/60.m3u8






江西联通,#genre#
CCTV1,http://58.17.48.228:808/hls/1/index.m3u8
CCTV2,http://58.17.48.228:808/hls/2/index.m3u8
CCTV3,http://58.17.48.228:808/hls/3/index.m3u8
CCTV4,http://58.17.48.228:808/hls/4/index.m3u8
CCTV5,http://58.17.48.228:808/hls/5/index.m3u8
CCTV5+,http://58.17.48.228:808/hls/27/index.m3u8
CCTV6,http://58.17.48.228:808/hls/6/index.m3u8
CCTV7,http://58.17.48.228:808/hls/7/index.m3u8
CCTV8,http://58.17.48.228:808/hls/8/index.m3u8
CCTV9,http://58.17.48.228:808/hls/9/index.m3u8
CCTV10,http://58.17.48.228:808/hls/10/index.m3u8
CCTV11,http://58.17.48.228:808/hls/11/index.m3u8
CCTV12,http://58.17.48.228:808/hls/12/index.m3u8
CCTV13,http://58.17.48.228:808/hls/13/index.m3u8
CCTV14,http://58.17.48.228:808/hls/14/index.m3u8
CCTV15,http://58.17.48.228:808/hls/15/index.m3u8
CCTV16,http://58.17.48.228:808/hls/25/index.m3u8
CCTV17,http://58.17.48.228:808/hls/26/index.m3u8
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8
经济生活,http://58.17.48.228:808/hls/19/index.m3u8
江西都市,http://58.17.48.228:808/hls/18/index.m3u8
公共农业,http://58.17.48.228:808/hls/21/index.m3u8
影视旅游,http://58.17.48.228:808/hls/20/index.m3u8
江西教育,http://58.17.48.228:808/hls/24/index.m3u8
江西新闻,http://58.17.48.228:808/hls/23/index.m3u8
江西少儿,http://58.17.48.228:808/hls/22/index.m3u8
CHC家庭影院,http://58.17.48.228:808/hls/29/index.m3u8
CHC动作电影,http://58.17.48.228:808/hls/30/index.m3u8
CHC影迷电影,http://58.17.48.228:808/hls/28/index.m3u8
湖南卫视,http://58.17.48.228:808/hls/31/index.m3u8
浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8
江苏卫视,http://58.17.48.228:808/hls/33/index.m3u8
东方卫视,http://58.17.48.228:808/hls/34/index.m3u8
北京卫视,http://58.17.48.228:808/hls/35/index.m3u8
广东卫视,http://58.17.48.228:808/hls/36/index.m3u8
深圳卫视,http://58.17.48.228:808/hls/37/index.m3u8
湖北卫视,http://58.17.48.228:808/hls/38/index.m3u8
辽宁卫视,http://58.17.48.228:808/hls/41/index.m3u8
安徽卫视,http://58.17.48.228:808/hls/40/index.m3u8
山东卫视,http://58.17.48.228:808/hls/42/index.m3u8
天津卫视,http://58.17.48.228:808/hls/39/index.m3u8
黑龙江卫视,http://58.17.48.228:808/hls/43/index.m3u8
云南卫视,http://58.17.48.228:808/hls/45/index.m3u8
东南卫视,http://58.17.48.228:808/hls/44/index.m3u8
吉林卫视,http://58.17.48.228:808/hls/46/index.m3u8
广西卫视,http://58.17.48.228:808/hls/48/index.m3u8
宁夏卫视,http://58.17.48.228:808/hls/49/index.m3u8
重庆卫视,http://58.17.48.228:808/hls/51/index.m3u8
河南卫视,http://58.17.48.228:808/hls/50/index.m3u8
海南卫视,http://58.17.48.228:808/hls/53/index.m3u8
甘肃卫视,http://58.17.48.228:808/hls/52/index.m3u8
四川卫视,http://58.17.48.228:808/hls/54/index.m3u8
西藏卫视,http://58.17.48.228:808/hls/47/index.m3u8
山西卫视,http://58.17.48.228:808/hls/55/index.m3u8
青海卫视,http://58.17.48.228:808/hls/57/index.m3u8
内蒙古卫视,http://58.17.48.228:808/hls/58/index.m3u8
新疆卫视,http://58.17.48.228:808/hls/59/index.m3u8
兵团卫视,http://58.17.48.228:808/hls/60/index.m3u8
贵州卫视,http://58.17.48.228:808/hls/56/index.m3u8
河北卫视,http://58.17.48.228:808/hls/61/index.m3u8
金鹰卡通,http://58.17.48.228:808/hls/64/index.m3u8
哈哈炫动,http://58.17.48.228:808/hls/65/index.m3u8
陕西卫视,http://58.17.48.228:808/hls/62/index.m3u8
优漫卡通,http://58.17.48.228:808/hls/67/index.m3u8
快乐垂钓,http://58.17.48.228:808/hls/79/index.m3u8
CETV1,http://58.17.48.228:808/hls/85/index.m3u8
CETV2,http://58.17.48.228:808/hls/86/index.m3u8
金鹰纪实,http://58.17.48.228:808/hls/84/index.m3u8
第一剧场,http://58.17.48.228:808/hls/89/index.m3u8
风云音乐,http://58.17.48.228:808/hls/90/index.m3u8
风云剧场,http://58.17.48.228:808/hls/91/index.m3u8
怀旧剧场,http://58.17.48.228:808/hls/92/index.m3u8
世界地理,http://58.17.48.228:808/hls/93/index.m3u8
央视台球,http://58.17.48.228:808/hls/94/index.m3u8
文化精品,http://58.17.48.228:808/hls/96/index.m3u8
女性时尚,http://58.17.48.228:808/hls/95/index.m3u8
兵器科技,http://58.17.48.228:808/hls/99/index.m3u8
风云足球,http://58.17.48.228:808/hls/98/index.m3u8
新动漫,http://58.17.48.228:808/hls/100/index.m3u8
高尔夫网球,http://58.17.48.228:808/hls/97/index.m3u8








山东电信,#genre#
山东卫视,http://140.250.221.14:4022/udp/239.21.1.87:5002
山东体育,http://140.250.221.14:4022/udp/239.21.1.141:5002
山东农科,http://140.250.221.14:4022/udp/239.21.1.183:5002
山东少儿,http://140.250.221.14:4022/udp/239.21.1.208:5002
山东教育,http://140.250.221.14:4022/udp/239.21.1.169:5002
山东文旅,http://140.250.221.14:4022/udp/239.21.1.176:5002
山东新闻,http://140.250.221.14:4022/udp/239.21.1.140:5002
山东生活,http://140.250.221.14:4022/udp/239.21.1.175:5002
山东综艺,http://140.250.221.14:4022/udp/239.21.1.177:5002
山东齐鲁,http://140.250.221.14:4022/udp/239.21.1.134:5002
CCTV-1综合,http://140.250.221.14:4022/udp/239.21.1.120:5002
CCTV-2财经,http://140.250.221.14:4022/udp/239.21.1.151:5002
CCTV-3综艺,http://140.250.221.14:4022/udp/239.21.2.45:5002
CCTV-4中文国际,http://140.250.221.14:4022/udp/239.21.1.154:5002
CCTV-5体育,http://140.250.221.14:4022/udp/239.21.2.46:5002
CCTV-6电影,http://140.250.221.14:4022/udp/239.21.2.47:5002
CCTV-7国防军事,http://140.250.221.14:4022/udp/239.21.1.152:5002
CCTV-8电视剧,http://140.250.221.14:4022/udp/239.21.2.48:5002
CCTV-9纪录,http://140.250.221.14:4022/udp/239.21.1.153:5002
CCTV-10科教,http://140.250.221.14:4022/udp/239.21.1.155:5002
CCTV-11戏曲,http://140.250.221.14:4022/udp/239.21.2.2:5002
